countryname,country,goalname,goal,indicatorname,indicator,social_groupname,social_group,units,scale,frequency,date,value
Gambia,21,Goal 7: Ensure environmental sustainability,KN.1000060,Proportion of Total water resources used (%),20269705,Total,20137105,,true,A,2002-01-01,3
Gambia,21,Goal 7: Ensure environmental sustainability,KN.1000060,Proportion of Total water resources used (%),20269705,Total,20137105,,true,A,2003-01-01,3
Gambia,21,Goal 7: Ensure environmental sustainability,KN.1000060,Proportion of Total water resources used (%),20269705,Total,20137105,,true,A,2004-01-01,3
Gambia,21,Goal 7: Ensure environmental sustainability,KN.1000060,Proportion of Total water resources used (%),20269705,Total,20137105,,true,A,2005-01-01,3
Mozambique,35,Goal 1: Eradicate extreme poverty and hunger,KN.1000000,Employment-to-population ratio  (%),20265605,Men,20136605,,true,A,2000-01-01,73.2
Mozambique,35,Goal 1: Eradicate extreme poverty and hunger,KN.1000000,Employment-to-population ratio  (%),20265605,Men,20136605,,true,A,2005-01-01,72.3
Mozambique,35,Goal 1: Eradicate extreme poverty and hunger,KN.1000000,Employment-to-population ratio  (%),20265605,Men,20136605,,true,A,2006-01-01,71.4
Mozambique,35,Goal 1: Eradicate extreme poverty and hunger,KN.1000000,Employment-to-population ratio  (%),20265605,Men,20136605,,true,A,2007-01-01,71.3
Chad,10,Goal 3: Promote gender equality and empower women,KN.1000020,Proportion of seats held by women in national parliament (%),20267105,Total,20137105,,true,A,1999-01-01,1.93
Chad,10,Goal 3: Promote gender equality and empower women,KN.1000020,Proportion of seats held by women in national parliament (%),20267105,Total,20137105,,true,A,2000-01-01,1.93
Chad,10,Goal 3: Promote gender equality and empower women,KN.1000020,Proportion of seats held by women in national parliament (%),20267105,Total,20137105,,true,A,2001-01-01,1.93
Chad,10,Goal 3: Promote gender equality and empower women,KN.1000020,Proportion of seats held by women in national parliament (%),20267105,Total,20137105,,true,A,2002-01-01,6.45
Chad,10,Goal 3: Promote gender equality and empower women,KN.1000020,Proportion of seats held by women in national parliament (%),20267105,Total,20137105,,true,A,2003-01-01,6.45
Chad,10,Goal 3: Promote gender equality and empower women,KN.1000020,Proportion of seats held by women in national parliament (%),20267105,Total,20137105,,true,A,2004-01-01,6.45
Chad,10,Goal 3: Promote gender equality and empower women,KN.1000020,Proportion of seats held by women in national parliament (%),20267105,Total,20137105,,true,A,2005-01-01,6.45
Chad,10,Goal 3: Promote gender equality and empower women,KN.1000020,Proportion of seats held by women in national parliament (%),20267105,Total,20137105,,true,A,2006-01-01,6.45
Chad,10,Goal 3: Promote gender equality and empower women,KN.1000020,Proportion of seats held by women in national parliament (%),20267105,Total,20137105,,true,A,2007-01-01,6.45
Chad,10,Goal 3: Promote gender equality and empower women,KN.1000020,Proportion of seats held by women in national parliament (%),20267105,Total,20137105,,true,A,2008-01-01,6.45
Uganda,51,"Goal 6: Combat HIV/AIDS, malaria and other diseases",KN.1000050,Proportion of children under 5 with fever who are treated with appropriate antimalarial drugs (%),20268605,Rural,20137005,,true,A,2006-01-01,29
Namibia,36,"Goal 6: Combat HIV/AIDS, malaria and other diseases",KN.1000050,Ratio of school attendance of orphans to school attendance of nonorphans aged 10-14 years,20268005,Total,20137105,,true,A,2006-01-01,0.96
Chad,10,"Goal 6: Combat HIV/AIDS, malaria and other diseases",KN.1000050,Tuberculosis detection rate under DOTS (%),20268905,Total,20137105,,true,A,1991-01-01,20
Chad,10,"Goal 6: Combat HIV/AIDS, malaria and other diseases",KN.1000050,Tuberculosis detection rate under DOTS (%),20268905,Total,20137105,,true,A,1992-01-01,27.16
Chad,10,"Goal 6: Combat HIV/AIDS, malaria and other diseases",KN.1000050,Tuberculosis detection rate under DOTS (%),20268905,Total,20137105,,true,A,1993-01-01,24.72
Chad,10,"Goal 6: Combat HIV/AIDS, malaria and other diseases",KN.1000050,Tuberculosis detection rate under DOTS (%),20268905,Total,20137105,,true,A,1994-01-01,18.88
Chad,10,"Goal 6: Combat HIV/AIDS, malaria and other diseases",KN.1000050,Tuberculosis detection rate under DOTS (%),20268905,Total,20137105,,true,A,1995-01-01,23.33
Chad,10,"Goal 6: Combat HIV/AIDS, malaria and other diseases",KN.1000050,Tuberculosis detection rate under DOTS (%),20268905,Total,20137105,,true,A,1996-01-01,27.6
Chad,10,"Goal 6: Combat HIV/AIDS, malaria and other diseases",KN.1000050,Tuberculosis detection rate under DOTS (%),20268905,Total,20137105,,true,A,1997-01-01,29.7
Chad,10,"Goal 6: Combat HIV/AIDS, malaria and other diseases",KN.1000050,Tuberculosis detection rate under DOTS (%),20268905,Total,20137105,,true,A,1998-01-01,25.9
Chad,10,"Goal 6: Combat HIV/AIDS, malaria and other diseases",KN.1000050,Tuberculosis detection rate under DOTS (%),20268905,Total,20137105,,true,A,1999-01-01,36
Chad,10,"Goal 6: Combat HIV/AIDS, malaria and other diseases",KN.1000050,Tuberculosis detection rate under DOTS (%),20268905,Total,20137105,,true,A,2000-01-01,37.5
Chad,10,"Goal 6: Combat HIV/AIDS, malaria and other diseases",KN.1000050,Tuberculosis detection rate under DOTS (%),20268905,Total,20137105,,true,A,2001-01-01,35.3
Chad,10,"Goal 6: Combat HIV/AIDS, malaria and other diseases",KN.1000050,Tuberculosis detection rate under DOTS (%),20268905,Total,20137105,,true,A,2002-01-01,44.7
Chad,10,"Goal 6: Combat HIV/AIDS, malaria and other diseases",KN.1000050,Tuberculosis detection rate under DOTS (%),20268905,Total,20137105,,true,A,2003-01-01,51.5
Chad,10,"Goal 6: Combat HIV/AIDS, malaria and other diseases",KN.1000050,Tuberculosis detection rate under DOTS (%),20268905,Total,20137105,,true,A,2004-01-01,46.2
Chad,10,"Goal 6: Combat HIV/AIDS, malaria and other diseases",KN.1000050,Tuberculosis detection rate under DOTS (%),20268905,Total,20137105,,true,A,2005-01-01,53.2
Chad,10,"Goal 6: Combat HIV/AIDS, malaria and other diseases",KN.1000050,Tuberculosis detection rate under DOTS (%),20268905,Total,20137105,,true,A,2006-01-01,65.07
Chad,10,"Goal 6: Combat HIV/AIDS, malaria and other diseases",KN.1000050,Tuberculosis detection rate under DOTS (%),20268905,Total,20137105,,true,A,2007-01-01,56.6
Somalia,44,Goal 3: Promote gender equality and empower women,KN.1000020,Share of women in wage employment in the non agricultural sector (%),20267005,Women,20136705,,true,A,1990-01-01,21.7
Somalia,44,Goal 3: Promote gender equality and empower women,KN.1000020,Share of women in wage employment in the non agricultural sector (%),20267005,Women,20136705,,true,A,2001-01-01,21.7
Somalia,44,Goal 3: Promote gender equality and empower women,KN.1000020,Share of women in wage employment in the non agricultural sector (%),20267005,Women,20136705,,true,A,2002-01-01,21.7
Somalia,44,Goal 3: Promote gender equality and empower women,KN.1000020,Share of women in wage employment in the non agricultural sector (%),20267005,Women,20136705,,true,A,2003-01-01,21.7
Somalia,44,Goal 3: Promote gender equality and empower women,KN.1000020,Share of women in wage employment in the non agricultural sector (%),20267005,Women,20136705,,true,A,2004-01-01,21.7
Burkina Faso,5,Goal 1: Eradicate extreme poverty and hunger,KN.1000000,Prevalence of underweight children under-five years of age  (%),20266005,Urban,20136905,,true,A,2000-01-01,30
Burkina Faso,5,Goal 1: Eradicate extreme poverty and hunger,KN.1000000,Prevalence of underweight children under-five years of age  (%),20266005,Urban,20136905,,true,A,2008-01-01,27
Chad,10,"Goal 6: Combat HIV/AIDS, malaria and other diseases",KN.1000050,Proportion of children under 5 with fever who are treated with appropriate antimalarial drugs (%),20268605,Women,20136705,,true,A,2002-01-01,98.9
Chad,10,"Goal 6: Combat HIV/AIDS, malaria and other diseases",KN.1000050,Proportion of children under 5 with fever who are treated with appropriate antimalarial drugs (%),20268605,Women,20136705,,true,A,2003-01-01,98.9
Chad,10,"Goal 6: Combat HIV/AIDS, malaria and other diseases",KN.1000050,Proportion of children under 5 with fever who are treated with appropriate antimalarial drugs (%),20268605,Women,20136705,,true,A,2004-01-01,98.8
Chad,10,"Goal 6: Combat HIV/AIDS, malaria and other diseases",KN.1000050,Proportion of children under 5 with fever who are treated with appropriate antimalarial drugs (%),20268605,Women,20136705,,true,A,2005-01-01,98.83
Chad,10,"Goal 6: Combat HIV/AIDS, malaria and other diseases",KN.1000050,Proportion of children under 5 with fever who are treated with appropriate antimalarial drugs (%),20268605,Women,20136705,,true,A,2006-01-01,98.83
Chad,10,"Goal 6: Combat HIV/AIDS, malaria and other diseases",KN.1000050,Proportion of children under 5 with fever who are treated with appropriate antimalarial drugs (%),20268605,Women,20136705,,true,A,2007-01-01,98.83
Chad,10,"Goal 6: Combat HIV/AIDS, malaria and other diseases",KN.1000050,Proportion of children under 5 with fever who are treated with appropriate antimalarial drugs (%),20268605,Women,20136705,,true,A,2008-01-01,98.83
Senegal,41,"Goal 6: Combat HIV/AIDS, malaria and other diseases",KN.1000050,Proportion of children under 5 with fever who are treated with appropriate antimalarial drugs (%),20268605,Total,20137105,,true,A,2001-01-01,36.2
Senegal,41,"Goal 6: Combat HIV/AIDS, malaria and other diseases",KN.1000050,Proportion of children under 5 with fever who are treated with appropriate antimalarial drugs (%),20268605,Total,20137105,,true,A,2006-01-01,26.8
Gambia,21,Goal 1: Eradicate extreme poverty and hunger,KN.1000000,Proportion of pop below $1 PPP per day (%),20265005,Urban,20136905,,true,A,1998-01-01,48
Gambia,21,Goal 1: Eradicate extreme poverty and hunger,KN.1000000,Proportion of pop below $1 PPP per day (%),20265005,Urban,20136905,,true,A,2003-01-01,57
Mauritania,32,Goal 5: Improve maternal health,KN.1000040,"Maternal mortality ratio Deaths per 100,000 live births",20267505,Total,20137105,,true,A,1990-01-01,930
Mauritania,32,Goal 5: Improve maternal health,KN.1000040,"Maternal mortality ratio Deaths per 100,000 live births",20267505,Total,20137105,,true,A,2000-01-01,747
Mauritania,32,Goal 5: Improve maternal health,KN.1000040,"Maternal mortality ratio Deaths per 100,000 live births",20267505,Total,20137105,,true,A,2007-01-01,685.7
Chad,10,Goal 5: Improve maternal health,KN.1000040,"Adolescent birth rate Per 1,000 women 15-19 year",20267805,Total,20137105,,true,A,1990-01-01,228
Chad,10,Goal 5: Improve maternal health,KN.1000040,"Adolescent birth rate Per 1,000 women 15-19 year",20267805,Total,20137105,,true,A,2000-01-01,146
Togo,49,"Goal 6: Combat HIV/AIDS, malaria and other diseases",KN.1000050,Proportion of children under 5 with fever who are treated with appropriate antimalarial drugs (%),20268605,Men,20136605,,true,A,2006-01-01,47.8
Morocco,34,Goal 1: Eradicate extreme poverty and hunger,KN.1000000,Employment to population ratio 15-24 yrs (%),20265705,Total,20137105,,true,A,1991-01-01,39.7
Morocco,34,Goal 1: Eradicate extreme poverty and hunger,KN.1000000,Employment to population ratio 15-24 yrs (%),20265705,Total,20137105,,true,A,1992-01-01,40.1
Morocco,34,Goal 1: Eradicate extreme poverty and hunger,KN.1000000,Employment to population ratio 15-24 yrs (%),20265705,Total,20137105,,true,A,1993-01-01,40.4
Morocco,34,Goal 1: Eradicate extreme poverty and hunger,KN.1000000,Employment to population ratio 15-24 yrs (%),20265705,Total,20137105,,true,A,1994-01-01,40.3
Morocco,34,Goal 1: Eradicate extreme poverty and hunger,KN.1000000,Employment to population ratio 15-24 yrs (%),20265705,Total,20137105,,true,A,1995-01-01,40.9
Morocco,34,Goal 1: Eradicate extreme poverty and hunger,KN.1000000,Employment to population ratio 15-24 yrs (%),20265705,Total,20137105,,true,A,1996-01-01,40.6
Morocco,34,Goal 1: Eradicate extreme poverty and hunger,KN.1000000,Employment to population ratio 15-24 yrs (%),20265705,Total,20137105,,true,A,1997-01-01,40.9
Morocco,34,Goal 1: Eradicate extreme poverty and hunger,KN.1000000,Employment to population ratio 15-24 yrs (%),20265705,Total,20137105,,true,A,1998-01-01,40.8
Morocco,34,Goal 1: Eradicate extreme poverty and hunger,KN.1000000,Employment to population ratio 15-24 yrs (%),20265705,Total,20137105,,true,A,1999-01-01,38.5
Morocco,34,Goal 1: Eradicate extreme poverty and hunger,KN.1000000,Employment to population ratio 15-24 yrs (%),20265705,Total,20137105,,true,A,2000-01-01,37.3
Morocco,34,Goal 1: Eradicate extreme poverty and hunger,KN.1000000,Employment to population ratio 15-24 yrs (%),20265705,Total,20137105,,true,A,2001-01-01,34.6
Morocco,34,Goal 1: Eradicate extreme poverty and hunger,KN.1000000,Employment to population ratio 15-24 yrs (%),20265705,Total,20137105,,true,A,2002-01-01,34.4
Morocco,34,Goal 1: Eradicate extreme poverty and hunger,KN.1000000,Employment to population ratio 15-24 yrs (%),20265705,Total,20137105,,true,A,2003-01-01,35.9
Morocco,34,Goal 1: Eradicate extreme poverty and hunger,KN.1000000,Employment to population ratio 15-24 yrs (%),20265705,Total,20137105,,true,A,2004-01-01,37.3
Morocco,34,Goal 1: Eradicate extreme poverty and hunger,KN.1000000,Employment to population ratio 15-24 yrs (%),20265705,Total,20137105,,true,A,2005-01-01,36
Morocco,34,Goal 1: Eradicate extreme poverty and hunger,KN.1000000,Employment to population ratio 15-24 yrs (%),20265705,Total,20137105,,true,A,2006-01-01,35.5
Morocco,34,Goal 1: Eradicate extreme poverty and hunger,KN.1000000,Employment to population ratio 15-24 yrs (%),20265705,Total,20137105,,true,A,2007-01-01,34.1
Morocco,34,Goal 1: Eradicate extreme poverty and hunger,KN.1000000,Employment to population ratio 15-24 yrs (%),20265705,Total,20137105,,true,A,2008-01-01,34.7
Egypt,16,Goal 5: Improve maternal health,KN.1000040,"Adolescent birth rate Per 1,000 women 15-19 year",20267805,Total,20137105,,true,A,1992-01-01,9.9
Egypt,16,Goal 5: Improve maternal health,KN.1000040,"Adolescent birth rate Per 1,000 women 15-19 year",20267805,Total,20137105,,true,A,1995-01-01,10.2
Egypt,16,Goal 5: Improve maternal health,KN.1000040,"Adolescent birth rate Per 1,000 women 15-19 year",20267805,Total,20137105,,true,A,2000-01-01,8.5
Egypt,16,Goal 5: Improve maternal health,KN.1000040,"Adolescent birth rate Per 1,000 women 15-19 year",20267805,Total,20137105,,true,A,2005-01-01,9.4
Egypt,16,Goal 5: Improve maternal health,KN.1000040,"Adolescent birth rate Per 1,000 women 15-19 year",20267805,Total,20137105,,true,A,2008-01-01,9.6
Egypt,16,Goal 7: Ensure environmental sustainability,KN.1000060,Proportion of population using an improved sanitation facility (%),20270005,Rural,20137005,,true,A,1996-01-01,45.1
Egypt,16,Goal 7: Ensure environmental sustainability,KN.1000060,Proportion of population using an improved sanitation facility (%),20270005,Rural,20137005,,true,A,2006-01-01,46.6
Togo,49,Goal 7: Ensure environmental sustainability,KN.1000060,Proportion of population using an improved drinking water source (%),20269905,Rural,20137005,,true,A,1990-01-01,95.7
Togo,49,Goal 7: Ensure environmental sustainability,KN.1000060,Proportion of population using an improved drinking water source (%),20269905,Rural,20137005,,true,A,2000-01-01,98.9
Togo,49,Goal 7: Ensure environmental sustainability,KN.1000060,Proportion of population using an improved drinking water source (%),20269905,Rural,20137005,,true,A,2001-01-01,99
Togo,49,Goal 7: Ensure environmental sustainability,KN.1000060,Proportion of population using an improved drinking water source (%),20269905,Rural,20137005,,true,A,2002-01-01,99
Togo,49,Goal 7: Ensure environmental sustainability,KN.1000060,Proportion of population using an improved drinking water source (%),20269905,Rural,20137005,,true,A,2003-01-01,99
Togo,49,Goal 7: Ensure environmental sustainability,KN.1000060,Proportion of population using an improved drinking water source (%),20269905,Rural,20137005,,true,A,2004-01-01,99
Togo,49,Goal 7: Ensure environmental sustainability,KN.1000060,Proportion of population using an improved drinking water source (%),20269905,Rural,20137005,,true,A,2005-01-01,99
Togo,49,Goal 7: Ensure environmental sustainability,KN.1000060,Proportion of population using an improved drinking water source (%),20269905,Rural,20137005,,true,A,2006-01-01,99
